time,temperature_2m (?C),relative_humidity_2m (%),apparent_temperature (?C),rain (mm),weather_code (wmo code),cloud_cover (%)
2021-02-22T07:00,22.4,85,25,0,0,6
2021-02-22T08:00,24.1,75,26,0,0,11
2021-02-22T09:00,25.9,64,27.6,0,0,14
2021-02-22T10:00,27.8,55,30.3,0,1,26
2021-02-22T11:00,29.4,48,33,0,1,28
2021-02-22T12:00,30.7,42,35,0,1,28
2021-02-22T13:00,31.7,38,36,0,1,36
2021-02-22T14:00,32.6,34,36,0,1,28
2021-02-22T15:00,33,32,34.5,0,1,28
2021-02-22T16:00,30.3,46,29.5,0,0,6
2021-02-22T17:00,28.6,49,28.1,0,0,18
2021-02-22T18:00,26.3,56,25.4,0,1,26
2021-02-22T19:00,24.7,70,25,0,0,16
2021-02-22T20:00,24,72,24.6,0,0,18
2021-02-22T21:00,24,65,24,0,0,14
2021-02-22T22:00,23.5,74,24.3,0,0,12
2021-02-22T23:00,23.2,75,24.4,0,0,4
2021-02-23T00:00,22.8,75,24.1,0,0,1
2021-02-23T01:00,22.6,76,24.2,0,0,0
2021-02-23T02:00,22.3,78,24.1,0,0,19
2021-02-23T03:00,22.1,81,24.2,0,1,26
2021-02-23T04:00,21.9,84,24.2,0,1,28
2021-02-23T05:00,21.9,85,24.2,0,1,25
2021-02-23T06:00,21.6,86,24.1,0,1,27
2021-02-23T07:00,22.5,85,25.9,0,1,32
2021-02-23T08:00,24.2,75,26.8,0,1,33
2021-02-23T09:00,25.9,65,28.3,0,1,28
2021-02-23T10:00,27.8,56,31,0,1,24
2021-02-23T11:00,29.5,49,33.5,0,1,26
2021-02-23T12:00,30.8,44,35.7,0,1,22
2021-02-23T13:00,32,40,36.9,0,0,8
2021-02-23T14:00,32.9,36,36.4,0,1,32
2021-02-23T15:00,33.3,34,35.5,0,1,31
2021-02-23T16:00,32.1,43,32.9,0,0,11
2021-02-23T17:00,28.6,57,28.7,0,1,26
2021-02-23T18:00,27.1,61,27.4,0,0,20
2021-02-23T19:00,25.8,69,26.8,0,1,36
2021-02-23T20:00,25.5,68,26.1,0,1,39
2021-02-23T21:00,24.9,70,25.9,0,1,33
2021-02-23T22:00,24.4,75,25.7,0,1,22
2021-02-23T23:00,23.9,77,25.6,0,0,9
2021-02-24T00:00,23.6,81,25.6,0,0,3
2021-02-24T01:00,23.5,82,25.6,0,0,8
2021-02-24T02:00,23.2,84,25.8,0,0,11
2021-02-24T03:00,23.1,85,25.8,0,0,13
2021-02-24T04:00,22.9,86,25.7,0,1,26
2021-02-24T05:00,22.8,86,25.6,0,0,7
2021-02-24T06:00,22.8,87,25.8,0,1,23
2021-02-24T07:00,24,83,26.9,0,1,45
2021-02-24T08:00,25,77,27.7,0,1,41
2021-02-24T09:00,26.6,68,28.9,0,1,41
2021-02-24T10:00,28.6,57,31.4,0,2,56
2021-02-24T11:00,30.2,50,34.1,0,1,41
2021-02-24T12:00,31.2,45,35.2,0,2,61
2021-02-24T13:00,32.5,40,36,0,2,76
2021-02-24T14:00,33.7,36,37.5,0,1,30
2021-02-24T15:00,34.3,33,36.9,0,1,30
2021-02-24T16:00,34.5,31,35.5,0,2,57
2021-02-24T17:00,30.5,54,31.6,0,1,41
2021-02-24T18:00,26.9,67,27.9,0,1,24
2021-02-24T19:00,25.6,74,27.1,0,1,27
2021-02-24T20:00,25,76,26.8,0,1,26
2021-02-24T21:00,24.8,76,26.4,0,0,16
2021-02-24T22:00,24.4,79,26.3,0,0,2
2021-02-24T23:00,24.1,78,26.1,0,0,2
2021-02-25T00:00,23.8,81,26.3,0,0,13
2021-02-25T01:00,23.5,84,26.1,0,0,14
2021-02-25T02:00,23.2,87,26.3,0,0,3
2021-02-25T03:00,23,89,26.3,0,1,24
2021-02-25T04:00,22.8,91,26.6,0,1,33
2021-02-25T05:00,22.8,92,26.7,0,2,71
2021-02-25T06:00,22.6,93,26.5,0,1,22
2021-02-25T07:00,23.4,90,26.9,0,1,24
2021-02-25T08:00,25.2,77,28.1,0,1,35
2021-02-25T09:00,27.4,65,30.3,0,2,74
2021-02-25T10:00,28.7,60,31.9,0,3,100
2021-02-25T11:00,29.6,55,32.7,0,3,100
2021-02-25T12:00,31,50,34.1,0,3,100
2021-02-25T13:00,32.5,45,35.4,0,3,100
2021-02-25T14:00,33.7,40,36,0,3,100
2021-02-25T15:00,34.1,38,35.5,0,3,100
2021-02-25T16:00,34.1,38,35.4,0,2,66
2021-02-25T17:00,33.2,41,34.7,0,1,29
2021-02-25T18:00,32.4,44,34.2,0,1,33
2021-02-25T19:00,29.3,62,32.5,0,1,23
2021-02-25T20:00,26.6,76,29.4,0,0,4
2021-02-25T21:00,25.2,84,27.8,0,0,16
2021-02-25T22:00,24.9,85,27.5,0,0,9
2021-02-25T23:00,24.4,87,27.2,0,0,17
2021-02-26T00:00,24.2,88,27.4,0,1,42
2021-02-26T01:00,24,89,27.3,0,1,44
2021-02-26T02:00,24,89,27.4,0,3,100
2021-02-26T03:00,24.2,87,27.4,0,3,100
2021-02-26T04:00,24.3,86,27.6,0,3,100
2021-02-26T05:00,24.3,86,27.9,0,3,100
2021-02-26T06:00,24.5,85,28.1,0,3,86
2021-02-26T07:00,24.9,84,28.5,0,3,100
2021-02-26T08:00,25.7,81,29.2,0,3,100
2021-02-26T09:00,27.6,70,31,0,3,87
2021-02-26T10:00,29,63,32.5,0,3,100
2021-02-26T11:00,30.4,57,33.9,0,3,100
2021-02-26T12:00,31.5,52,35,0,3,94
2021-02-26T13:00,32.1,50,35.4,0,3,100
2021-02-26T14:00,32.2,51,35.9,0.1,51,61
2021-02-26T15:00,32.4,50,35.3,0,2,55
2021-02-26T16:00,32.6,50,35.5,0,1,42
2021-02-26T17:00,32,53,34.7,0,1,36
2021-02-26T18:00,29.8,64,32.4,0,1,21
2021-02-26T19:00,27.9,74,30.7,0,0,18
2021-02-26T20:00,26.9,77,29.6,0,0,14
2021-02-26T21:00,26.1,80,29.2,0,0,13
2021-02-26T22:00,25.7,82,29.2,0,0,6
2021-02-26T23:00,25.3,86,29,0,0,3
2021-02-27T00:00,24.9,89,29,0,0,12
2021-02-27T01:00,24.6,91,28.8,0,1,35
2021-02-27T02:00,24.3,93,28.7,0,1,39
2021-02-27T03:00,24.1,94,28.5,0,1,21
2021-02-27T04:00,24,94,28.4,0,3,81
2021-02-27T05:00,24.2,93,28.5,0,2,67
2021-02-27T06:00,24.3,92,28.7,0,2,68
2021-02-27T07:00,25.2,86,29.3,0,3,86
2021-02-27T08:00,26.4,79,30.2,0,2,76
2021-02-27T09:00,28,70,31.4,0.1,51,90
2021-02-27T10:00,29,65,32.4,0.1,51,84
2021-02-27T11:00,30.1,62,33.7,0,2,55
2021-02-27T12:00,31.5,57,35.8,0,1,22
2021-02-27T13:00,32.8,52,37.8,0,0,18
2021-02-27T14:00,33,49,37.1,0,0,18
2021-02-27T15:00,32.9,49,35.8,0,0,7
2021-02-27T16:00,32.2,52,34.4,0,0,5
2021-02-27T17:00,31.2,54,33.3,0,0,3
2021-02-27T18:00,29.4,59,31.5,0,0,1
2021-02-27T19:00,27.5,70,29.9,0,0,2
2021-02-27T20:00,26.3,77,29,0,0,1
2021-02-27T21:00,25.5,82,28.6,0,0,0
2021-02-27T22:00,24.9,84,27.9,0,0,1
2021-02-27T23:00,24.5,85,27.6,0,0,0
2021-02-28T00:00,24.2,85,27.2,0,0,0
2021-02-28T01:00,24,86,26.8,0,0,1
2021-02-28T02:00,23.8,87,26.6,0,0,3
2021-02-28T03:00,23.7,89,26.7,0,0,7
2021-02-28T04:00,23.6,90,26.6,0,1,42
2021-02-28T05:00,23.7,90,27.1,0,1,29
2021-02-28T06:00,23.8,90,27.1,0,0,14
2021-02-28T07:00,24.7,86,28.1,0,0,4
2021-02-28T08:00,26.7,75,29.4,0,0,4
2021-02-28T09:00,28.8,65,31,0,0,8
2021-02-28T10:00,30.7,55,32.8,0.1,51,49
2021-02-28T11:00,31.7,51,34,0.1,51,46
2021-02-28T12:00,31.5,52,33.9,0.1,51,61
2021-02-28T13:00,31.9,51,34.6,0.2,51,62
2021-02-28T14:00,32.5,52,35.3,0,2,59
2021-02-28T15:00,32.6,51,34.8,0,1,49
2021-02-28T16:00,32.2,51,33.8,0.1,51,27
2021-02-28T17:00,30.9,56,32.6,0,0,11
2021-02-28T18:00,29.4,62,31.4,0,0,0
2021-02-28T19:00,28.4,68,30.9,0,0,2
2021-02-28T20:00,27.3,73,29.9,0,0,4
2021-02-28T21:00,26.6,77,29.4,0,0,0
2021-02-28T22:00,26,80,29,0,0,0
2021-02-28T23:00,25.6,83,28.7,0,0,0
2021-03-01T00:00,25.4,85,28.7,0,0,0
2021-03-01T01:00,25.1,86,28.5,0,0,0
2021-03-01T02:00,24.9,87,28.2,0,0,11
2021-03-01T03:00,24.7,87,28.1,0,0,18
2021-03-01T04:00,24.5,88,28.1,0,1,24
2021-03-01T05:00,24.4,89,28.1,0,1,22
2021-03-01T06:00,24.3,89,28.1,0,1,25
2021-03-01T07:00,25.4,85,29.4,0,1,32
2021-03-01T08:00,27,75,30.4,0,1,42
2021-03-01T09:00,28.9,66,31.6,0,2,53
2021-03-01T10:00,30.7,58,33.2,0,2,59
2021-03-01T11:00,31.9,54,35.3,0,2,56
2021-03-01T12:00,32.9,52,37.2,0,2,66
2021-03-01T13:00,33.6,49,37.5,0,1,40
2021-03-01T14:00,34,46,36.9,0,1,39
2021-03-01T15:00,33.4,47,35.1,0,2,53
2021-03-01T16:00,32.1,52,33.8,0,2,57
2021-03-01T17:00,31.1,55,32.9,0,1,32
2021-03-01T18:00,29.3,64,31.6,0,1,29
2021-03-01T19:00,28.1,70,30.5,0,1,26
2021-03-01T20:00,27.4,73,30,0,1,28
2021-03-01T21:00,26.8,76,29.6,0,1,25
2021-03-01T22:00,26.2,81,29.4,0,1,22
2021-03-01T23:00,25.8,84,29.3,0,1,24
2021-03-02T00:00,25.4,87,29.4,0,1,28
2021-03-02T01:00,25.3,87,29.4,0,1,26
2021-03-02T02:00,25.1,87,29.3,0,1,30
2021-03-02T03:00,25,88,29.3,0,1,32
2021-03-02T04:00,24.9,88,29.2,0,1,34
2021-03-02T05:00,24.7,89,29.1,0,1,36
2021-03-02T06:00,24.6,90,29.1,0,1,39
2021-03-02T07:00,25.5,86,29.9,0,1,39
2021-03-02T08:00,27.2,75,30.7,0,1,46
2021-03-02T09:00,28.9,65,31.7,0,1,28
2021-03-02T10:00,31.5,54,34.7,0,1,31
2021-03-02T11:00,33.4,47,37.7,0,1,36
2021-03-02T12:00,34.7,43,39.7,0,3,100
2021-03-02T13:00,35.4,41,39.9,0,3,100
2021-03-02T14:00,32.1,55,34,0.2,51,45
2021-03-02T15:00,33.3,49,35.4,0,1,23
2021-03-02T16:00,32.3,53,34.1,0,1,33
2021-03-02T17:00,31.5,54,32.9,0,0,18
2021-03-02T18:00,29.7,60,31.3,0,0,13
2021-03-02T19:00,28.5,65,30.6,0,1,32
2021-03-02T20:00,27.5,69,29.8,0,1,26
2021-03-02T21:00,26.8,75,29.7,0,0,16
2021-03-02T22:00,26.4,78,29.8,0,0,2
2021-03-02T23:00,26.1,80,29.8,0,0,2
2021-03-03T00:00,25.8,81,29.7,0,0,7
2021-03-03T01:00,25.5,83,29.6,0,0,16
2021-03-03T02:00,25.1,85,29.3,0,0,14
2021-03-03T03:00,24.8,87,28.9,0,0,18
2021-03-03T04:00,24.5,88,28.7,0,0,6
2021-03-03T05:00,24.2,89,28.5,0,0,8
2021-03-03T06:00,24,89,28.3,0,1,21
2021-03-03T07:00,24.9,83,28.6,0,0,1
2021-03-03T08:00,26.7,72,29.6,0,0,4
2021-03-03T09:00,28.8,60,31.3,0,0,11
2021-03-03T10:00,30.7,51,33.8,0,0,7
2021-03-03T11:00,32.2,45,36.3,0,1,24
2021-03-03T12:00,33.5,41,38,0,1,26
2021-03-03T13:00,35.5,35,39.1,0,1,34
2021-03-03T14:00,36.1,32,38.3,0,2,73
2021-03-03T15:00,34.6,40,36.1,0.1,51,35
2021-03-03T16:00,32.9,47,34.5,0.4,51,33
2021-03-03T17:00,32.7,43,32.9,0,0,17
2021-03-03T18:00,30.4,50,31.1,0,0,14
2021-03-03T19:00,29.1,57,30.1,0,0,14
2021-03-03T20:00,28,62,29.6,0,0,10
2021-03-03T21:00,27.4,65,29.6,0,0,10
2021-03-03T22:00,27,67,29.4,0,0,10
2021-03-03T23:00,26.7,69,29.3,0,0,6
2021-03-04T00:00,26.3,70,29,0,0,4
2021-03-04T01:00,25.8,72,28.6,0,0,0
2021-03-04T02:00,25.4,73,28.1,0,0,0
2021-03-04T03:00,25.3,72,27.5,0,0,0
2021-03-04T04:00,25.1,72,27.3,0,0,1
2021-03-04T05:00,25,72,27.2,0,0,4
2021-03-04T06:00,24.7,73,27.2,0,0,3
2021-03-04T07:00,25.8,71,28.5,0,0,11
2021-03-04T08:00,27.7,62,29.8,0,0,13
2021-03-04T09:00,30,53,31.8,0,0,19
2021-03-04T10:00,32,45,34.2,0,0,17
2021-03-04T11:00,33.5,42,36.9,0,0,6
2021-03-04T12:00,35,36,38.5,0,0,6
2021-03-04T13:00,36.1,31,39.2,0,1,25
2021-03-04T14:00,36.8,28,38.9,0,0,13
2021-03-04T15:00,34.9,38,35.1,0,1,30
2021-03-04T16:00,33.3,42,32.5,0,0,5
2021-03-04T17:00,32.2,43,31.8,0,0,1
2021-03-04T18:00,30.1,52,30.7,0,0,0
2021-03-04T19:00,28.5,60,29.6,0,0,0
2021-03-04T20:00,27.6,66,29.3,0,0,0
2021-03-04T21:00,26.9,69,28.8,0,0,4
2021-03-04T22:00,26.4,72,28.6,0,0,7
2021-03-04T23:00,25.9,74,28.4,0,0,4
2021-03-05T00:00,25.2,77,28,0,0,1
2021-03-05T01:00,24.5,81,27.6,0,0,0
2021-03-05T02:00,23.9,84,27,0,0,0
2021-03-05T03:00,23.4,86,26.3,0,0,0
2021-03-05T04:00,23,88,25.8,0,0,0
2021-03-05T05:00,22.7,90,25.5,0,0,0
2021-03-05T06:00,22.5,91,25.2,0,0,0
2021-03-05T07:00,24.4,79,26.8,0,0,0
2021-03-05T08:00,27.2,61,27.8,0,0,0
2021-03-05T09:00,30,46,29.6,0,0,0
2021-03-05T10:00,32.2,37,32.5,0,0,0
2021-03-05T11:00,33.9,31,34.8,0,0,0
2021-03-05T12:00,35.1,27,36.5,0,0,0
2021-03-05T13:00,35.9,25,37.2,0,0,0
2021-03-05T14:00,36.1,26,36.3,0,0,0
2021-03-05T15:00,34.8,29,33.5,0,0,0
2021-03-05T16:00,33.1,34,31,0,0,0
2021-03-05T17:00,31.4,41,29.9,0,0,0
2021-03-05T18:00,29.3,50,28.9,0,0,0
2021-03-05T19:00,27.8,59,28.6,0,0,0
2021-03-05T20:00,26.9,64,28.4,0,0,0
2021-03-05T21:00,26.2,68,28.2,0,0,0
2021-03-05T22:00,25.6,71,28.1,0,0,0
2021-03-05T23:00,25.2,73,27.7,0,0,0
2021-03-06T00:00,24.9,73,27.3,0,0,0
2021-03-06T01:00,24.4,75,26.8,0,0,0
2021-03-06T02:00,24,76,26.6,0,0,0
2021-03-06T03:00,23.6,79,26.1,0,0,0
2021-03-06T04:00,23.2,81,25.8,0,0,0
2021-03-06T05:00,22.8,83,25.5,0,0,0
2021-03-06T06:00,22.4,85,25.2,0,0,0
2021-03-06T07:00,24.3,80,27.7,0,0,0
2021-03-06T08:00,26.7,65,29,0,0,4
2021-03-06T09:00,29.1,54,30.5,0,0,13
2021-03-06T10:00,31.3,46,33.2,0,0,20
2021-03-06T11:00,33.1,40,35.6,0,1,25
2021-03-06T12:00,34.4,35,37.4,0,1,24
2021-03-06T13:00,35.3,32,38.6,0,1,20
2021-03-06T14:00,36,30,38.8,0,0,10
2021-03-06T15:00,36.3,28,37.3,0,1,40
2021-03-06T16:00,33.5,39,32.9,0,0,1
2021-03-06T17:00,32.3,42,32.6,0,0,0
2021-03-06T18:00,30.7,51,31.8,0,0,0
2021-03-06T19:00,28.1,63,29.9,0,0,0
2021-03-06T20:00,27.5,66,29.4,0,0,0
2021-03-06T21:00,26.8,70,29,0,0,4
2021-03-06T22:00,26.1,76,28.8,0,0,4
2021-03-06T23:00,25.6,80,28.7,0,0,2
2021-03-07T00:00,25.3,83,28.4,0,0,2
2021-03-07T01:00,24.9,85,28,0,0,5
2021-03-07T02:00,24.8,86,28.3,0,0,14
2021-03-07T03:00,24.7,87,28.2,0,0,16
2021-03-07T04:00,24.5,87,27.7,0,0,6
2021-03-07T05:00,24.2,87,27.2,0,0,5
2021-03-07T06:00,24,87,27,0,0,10
2021-03-07T07:00,25.1,85,28.3,0,1,27
2021-03-07T08:00,27.2,73,29.3,0,1,44
2021-03-07T09:00,29,64,31.4,0,1,22
2021-03-07T10:00,31.3,53,34.6,0,1,22
2021-03-07T11:00,33.2,45,37.3,0,1,30
2021-03-07T12:00,34.7,39,38.9,0,0,9
2021-03-07T13:00,35.4,35,38.1,0,1,25
2021-03-07T14:00,35.6,32,37.2,0,1,38
2021-03-07T15:00,34,40,34.4,0.2,51,46
2021-03-07T16:00,33,43,33.2,0.1,51,38
2021-03-07T17:00,30.8,49,30.7,0,1,28
2021-03-07T18:00,28.9,58,29.4,0,0,18
2021-03-07T19:00,27.8,66,29.2,0,0,7
2021-03-07T20:00,27,70,28.7,0,0,8
2021-03-07T21:00,26.7,70,28.5,0,0,2
2021-03-07T22:00,26.4,70,28.6,0,0,2
2021-03-07T23:00,26.2,72,29,0,0,9
2021-03-08T00:00,26,70,28.5,0,0,7
2021-03-08T01:00,25.8,69,28,0,0,12
2021-03-08T02:00,25.6,67,27.5,0,0,13
2021-03-08T03:00,25.2,67,27,0,0,2
2021-03-08T04:00,24.8,67,26.7,0,0,2
2021-03-08T05:00,24.4,70,26.5,0,0,1
2021-03-08T06:00,23.8,73,26.1,0,0,2
2021-03-08T07:00,25.6,68,28.2,0,1,23
2021-03-08T08:00,27.6,57,29.2,0,0,16
2021-03-08T09:00,29.4,52,30.5,0,0,2
2021-03-08T10:00,31.1,47,33,0,0,12
2021-03-08T11:00,32.8,41,35.4,0,1,23
2021-03-08T12:00,34,36,36.3,0,1,25
2021-03-08T13:00,35,32,37.4,0,1,28
2021-03-08T14:00,35.7,30,37.8,0,1,40
2021-03-08T15:00,35.6,30,37.2,0,1,43
2021-03-08T16:00,34.2,36,34.3,0,2,51
2021-03-08T17:00,31.8,47,32,0,1,21
2021-03-08T18:00,30.8,50,31.3,0,1,23
2021-03-08T19:00,29.5,54,30.8,0,0,1
2021-03-08T20:00,28,60,29.6,0,0,0
2021-03-08T21:00,27.4,64,30,0,0,2
2021-03-08T22:00,27.1,65,29.8,0,0,1
2021-03-08T23:00,26.8,66,29.3,0,0,2
2021-03-09T00:00,26.4,69,28.9,0,0,2
2021-03-09T01:00,25.9,72,28.6,0,0,5
2021-03-09T02:00,25.4,74,28.2,0,0,3
2021-03-09T03:00,25,76,28.2,0,0,1
2021-03-09T04:00,24.7,77,28.1,0,0,2
2021-03-09T05:00,24.4,78,27.7,0,0,5
2021-03-09T06:00,24.3,78,27.2,0,0,16
2021-03-09T07:00,25.3,73,28.1,0,1,31
2021-03-09T08:00,26.7,65,28.9,0,1,22
2021-03-09T09:00,28.5,56,30.2,0,1,31
2021-03-09T10:00,30.3,47,31.8,0,2,61
2021-03-09T11:00,31.8,43,33.9,0,2,52
2021-03-09T12:00,32.4,42,34.4,0.2,51,40
2021-03-09T13:00,32.9,40,35.4,0.1,51,18
2021-03-09T14:00,33.7,36,36.1,0,0,9
2021-03-09T15:00,34.1,35,35.9,0,0,14
2021-03-09T16:00,34.2,34,35.5,0,1,22
2021-03-09T17:00,32.4,43,32.8,0,0,13
2021-03-09T18:00,30.4,50,31.1,0,0,4
2021-03-09T19:00,29.2,56,30.1,0,0,3
2021-03-09T20:00,27.9,62,29.1,0,0,8
2021-03-09T21:00,27.4,64,29.3,0,0,8
2021-03-09T22:00,27.3,62,29.5,0,1,28
2021-03-09T23:00,27.1,61,29.2,0,1,29
2021-03-10T00:00,26.6,62,28.3,0,1,23
2021-03-10T01:00,26.1,63,27.7,0,0,3
2021-03-10T02:00,25.6,64,27.6,0,0,14
2021-03-10T03:00,25.2,65,27.2,0,0,1
2021-03-10T04:00,24.7,68,27,0,0,9
2021-03-10T05:00,24.7,67,27.4,0,0,19
2021-03-10T06:00,23.6,75,26.3,0,1,20
2021-03-10T07:00,25.2,73,28.4,0,1,25
2021-03-10T08:00,27.3,63,29.6,0,1,32
2021-03-10T09:00,29.2,55,31.5,0,1,28
2021-03-10T10:00,31.1,48,34.5,0,1,26
2021-03-10T11:00,32.9,40,36.6,0,0,19
2021-03-10T12:00,33.9,35,36.9,0,0,12
2021-03-10T13:00,34.2,34,36.5,0,0,17
2021-03-10T14:00,34.3,34,36.8,0.2,51,8
2021-03-10T15:00,34.3,34,35.8,0,0,10
2021-03-10T16:00,33.3,40,34,0,0,13
2021-03-10T17:00,31.6,50,33.1,0,0,10
2021-03-10T18:00,30.4,54,31.9,0,0,7
2021-03-10T19:00,29.2,59,30.9,0,0,7
2021-03-10T20:00,28.1,65,30,0,0,6
2021-03-10T21:00,27.5,68,29.7,0,0,5
2021-03-10T22:00,27.1,69,29.5,0,0,5
2021-03-10T23:00,26.9,70,29.6,0,0,11
2021-03-11T00:00,26.7,70,29.7,0,0,8
2021-03-11T01:00,26.5,70,29.5,0,0,8
2021-03-11T02:00,26.1,70,28.8,0,0,6
2021-03-11T03:00,25.9,68,28.1,0,0,17
2021-03-11T04:00,25.8,68,28,0,0,14
2021-03-11T05:00,25.6,69,28,0,0,16
2021-03-11T06:00,25.2,71,27.9,0,0,8
2021-03-11T07:00,26.2,68,28.8,0,0,2
2021-03-11T08:00,27.8,62,30.2,0,0,4
2021-03-11T09:00,29.6,57,32.3,0,0,10
2021-03-11T10:00,31.4,51,35.1,0,0,14
2021-03-11T11:00,32.7,46,36.9,0,0,14
2021-03-11T12:00,33.6,42,37.7,0,0,11
2021-03-11T13:00,34.4,37,38.3,0,0,19
2021-03-11T14:00,35,35,38.2,0,1,25
2021-03-11T15:00,34.6,37,36.5,0,1,38
2021-03-11T16:00,32.5,48,34.1,0.2,51,34
2021-03-11T17:00,31.4,53,33.2,0.1,51,33
2021-03-11T18:00,30.5,55,32.1,0,0,16
2021-03-11T19:00,29.2,59,30.1,0,0,7
2021-03-11T20:00,28.4,60,29.1,0,0,7
2021-03-11T21:00,28.2,58,29.1,0,0,18
2021-03-11T22:00,28,57,28.9,0,0,20
2021-03-11T23:00,27.7,59,28.9,0,1,28
2021-03-12T00:00,27.4,59,28.7,0,0,18
2021-03-12T01:00,27.1,56,28.1,0,0,12
2021-03-12T02:00,26.7,57,27.9,0,0,17
2021-03-12T03:00,26.2,58,27.7,0,1,25
2021-03-12T04:00,25.7,61,27.6,0,1,31
2021-03-12T05:00,25.3,64,27.5,0,1,24
2021-03-12T06:00,24.8,67,27.1,0,0,17
2021-03-12T07:00,26.2,63,28.5,0,1,28
2021-03-12T08:00,27.9,56,29.5,0,0,18
2021-03-12T09:00,29.5,50,31,0,0,12
2021-03-12T10:00,31.2,45,33.7,0,0,6
2021-03-12T11:00,32.6,40,35.6,0,0,11
2021-03-12T12:00,33.6,37,37.4,0,0,2
2021-03-12T13:00,34.6,32,38.6,0,0,1
2021-03-12T14:00,35.8,29,39,0,0,4
2021-03-12T15:00,36,27,38,0,1,26
2021-03-12T16:00,33.1,43,33.4,0,0,19
2021-03-12T17:00,32.2,45,32.9,0,0,2
2021-03-12T18:00,31,50,32.1,0,0,3
2021-03-12T19:00,30,50,30.8,0,0,9
2021-03-12T20:00,29.1,52,30.1,0,0,18
2021-03-12T21:00,28.5,54,29.8,0,0,3
2021-03-12T22:00,27.9,58,29.7,0,0,18
2021-03-12T23:00,27.5,60,29.7,0,0,16
2021-03-13T00:00,27,64,29.4,0,1,22
2021-03-13T01:00,26.4,69,29.2,0,1,25
2021-03-13T02:00,25.8,74,29.1,0,0,18
2021-03-13T03:00,25.4,77,29.1,0,1,24
2021-03-13T04:00,25.3,78,29,0,0,18
2021-03-13T05:00,25.2,77,28.8,0,0,17
2021-03-13T06:00,25,77,28.5,0,1,23
2021-03-13T07:00,25.6,71,28.6,0,1,37
2021-03-13T08:00,26.5,67,29.4,0.1,51,47
2021-03-13T09:00,28.5,55,30.5,0,1,42
2021-03-13T10:00,31.2,44,33.3,0,1,31
2021-03-13T11:00,33.1,37,35.7,0,0,9
2021-03-13T12:00,34.3,33,37.3,0,0,6
2021-03-13T13:00,35,31,38.1,0,0,6
2021-03-13T14:00,35.4,30,38.2,0,1,26
2021-03-13T15:00,35.7,29,37.5,0,0,9
2021-03-13T16:00,35,31,35.3,0,0,12
2021-03-13T17:00,31.9,44,31.5,0,0,4
2021-03-13T18:00,30.6,48,30.6,0,0,4
2021-03-13T19:00,28.6,57,29.3,0,0,10
2021-03-13T20:00,27.8,60,29,0,0,7
2021-03-13T21:00,27.1,67,28.9,0,0,5
2021-03-13T22:00,26.6,70,29.1,0,0,3
2021-03-13T23:00,26.3,72,29.1,0,0,3
2021-03-14T00:00,25.8,74,29,0,0,6
2021-03-14T01:00,25.4,77,28.8,0,0,18
2021-03-14T02:00,25,80,29.1,0,1,20
2021-03-14T03:00,24.8,81,29.2,0,1,22
2021-03-14T04:00,24.4,83,28.4,0,1,26
2021-03-14T05:00,23.9,86,28,0,1,27
2021-03-14T06:00,23.2,89,26.8,0,0,15
2021-03-14T07:00,24.4,85,28.2,0,0,4
2021-03-14T08:00,26.5,75,29.9,0,1,30
2021-03-14T09:00,28.6,63,31.3,0,1,32
2021-03-14T10:00,30.4,55,34,0,0,18
2021-03-14T11:00,32.5,46,36.8,0,0,20
2021-03-14T12:00,34.1,37,37.8,0,1,20
2021-03-14T13:00,34.9,32,38.2,0,0,20
2021-03-14T14:00,35.3,30,37.7,0,0,10
2021-03-14T15:00,35.1,30,35.9,0,0,13
2021-03-14T16:00,32.2,47,32.3,0,1,22
2021-03-14T17:00,31.2,45,30.9,0,0,9
2021-03-14T18:00,29,58,29.7,0,0,3
2021-03-14T19:00,27.7,67,29.2,0,0,3
2021-03-14T20:00,26.9,69,28.3,0,0,3
2021-03-14T21:00,26.4,70,27.9,0,0,1
2021-03-14T22:00,26,70,28,0,0,1
2021-03-14T23:00,25.6,73,28,0,0,0
2021-03-15T00:00,25.1,76,28.3,0,0,0
2021-03-15T01:00,24.7,80,27.9,0,0,0
2021-03-15T02:00,24.5,82,28.1,0,0,3
2021-03-15T03:00,24.2,84,27.9,0,1,28
2021-03-15T04:00,24,86,27.9,0,0,17
2021-03-15T05:00,23.7,89,28.2,0,0,6
2021-03-15T06:00,23.4,89,27.6,0,0,12
2021-03-15T07:00,24.6,85,28.9,0,1,32
2021-03-15T08:00,26.3,74,29.5,0,1,34
2021-03-15T09:00,28.4,63,31.2,0,2,64
2021-03-15T10:00,30.2,55,34,0,1,20
2021-03-15T11:00,31.9,48,37,0,1,31
2021-03-15T12:00,33.3,42,38.7,0,1,40
2021-03-15T13:00,34.4,36,39.2,0,1,38
2021-03-15T14:00,35.3,31,38.5,0,1,33
2021-03-15T15:00,33.7,39,34.4,0.1,51,47
2021-03-15T16:00,31.6,48,32,0,0,20
2021-03-15T17:00,30.5,51,30.9,0,0,6
2021-03-15T18:00,28.8,59,30.1,0,0,3
2021-03-15T19:00,26.8,71,28.5,0,0,2
2021-03-15T20:00,26.5,73,28.7,0,0,1
2021-03-15T21:00,25.9,76,28.4,0,0,0
2021-03-15T22:00,25.7,76,28.3,0,0,0
2021-03-15T23:00,25.4,80,28.3,0,0,1
2021-03-16T00:00,25.1,84,28.6,0,0,13
